时间,机构1牵制拉力1(kN),机构1牵制拉力2(kN),机构2牵制拉力1(kN),机构2牵制拉力2(kN),机构3牵制拉力1(kN),机构3牵制拉力2(kN),机构4牵制拉力1(kN),机构4牵制拉力2(kN),机构1牵制状态角(°),机构2牵制状态角(°),机构3牵制状态角(°),机构4牵制状态角(°),机构1储气罐压力1(MPa),机构1储气罐压力2(MPa),机构2储气罐压力1(MPa),机构2储气罐压力2(MPa),机构3储气罐压力1(MPa),机构3储气罐压力2(MPa),机构4储气罐压力1(MPa),机构4储气罐压力2(MPa),机构1内部温度(°C),机构2内部温度(°C),机构3内部温度(°C),机构4内部温度(°C),机构1解锁到位时间(s),机构2解锁到位时间(s),机构3解锁到位时间(s),机构4解锁到位时间(s),机构1释放好时间(s),机构2释放好时间(s),机构3释放好时间(s),机构4释放好时间(s),机构1释放到位时间(s),机构2释放到位时间(s),机构3释放到位时间(s),机构4释放到位时间(s),机构1火引爆时间,机构2火引爆时间,机构3火引爆时间,机构4火引爆时间,数字供电,驱动供电1,驱动供电2,5V1,5V2,5V3,帧计数
2026-05-04 16:48:48.506,--,--,--,--,--,--,--,--,-137.72,55.36,-71.52,-228.07,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.01,5.01,17529
2026-05-04 16:48:48.595,--,--,--,--,--,--,--,--,-137.72,55.36,-71.51,-228.07,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.02,51.45,4.981,5.04,4.98,17534
2026-05-04 16:48:48.692,--,--,--,--,--,--,--,--,-137.70,55.35,-71.52,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.40,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,4.98,4.98,17539
2026-05-04 16:48:48.779,--,--,--,--,--,--,--,--,-137.72,55.35,-71.52,-228.04,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.40,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,52.20,4.981,5.01,4.98,17544
2026-05-04 16:48:48.874,--,--,--,--,--,--,--,--,-137.71,55.35,-71.52,-228.07,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,4.98,4.98,17549
2026-05-04 16:48:48.940,--,--,--,--,--,--,--,--,-137.72,55.36,-71.52,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,4.98,4.98,17554
2026-05-04 16:48:49.026,--,--,--,--,--,--,--,--,-137.70,55.35,-71.53,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.40,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.04,4.98,17559
2026-05-04 16:48:49.121,--,--,--,--,--,--,--,--,-137.72,55.35,-71.53,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,4.95,5.01,17564
2026-05-04 16:48:49.221,--,--,--,--,--,--,--,--,-137.72,55.36,-71.52,-228.07,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.01,4.98,17569
2026-05-04 16:48:49.308,--,--,--,--,--,--,--,--,-137.71,55.35,-71.53,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.40,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,52.20,4.981,5.04,4.98,17574
2026-05-04 16:48:49.408,--,--,--,--,--,--,--,--,-137.72,55.35,-71.52,-228.04,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.01,4.98,17579
2026-05-04 16:48:49.497,--,--,--,--,--,--,--,--,-137.72,55.34,-71.52,-228.07,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.04,4.98,17584
2026-05-04 16:48:49.562,--,--,--,--,--,--,--,--,-137.72,55.35,-71.52,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.40,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.01,4.98,17589
2026-05-04 16:48:49.658,--,--,--,--,--,--,--,--,-137.72,55.35,-71.52,-228.07,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.01,4.98,17594
2026-05-04 16:48:49.755,--,--,--,--,--,--,--,--,-137.71,55.35,-71.52,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.02,51.45,4.981,5.01,4.98,17599
2026-05-04 16:48:49.822,--,--,--,--,--,--,--,--,-137.71,55.34,-71.52,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.40,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.04,4.98,17604
2026-05-04 16:48:49.917,--,--,--,--,--,--,--,--,-137.72,55.36,-71.52,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.04,4.98,19394
2026-05-04 16:48:50.056,--,--,--,--,--,--,--,--,-137.72,55.36,-71.53,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,4.95,4.98,19399
2026-05-04 16:48:50.099,--,--,--,--,--,--,--,--,-137.71,55.36,-71.52,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,4.98,4.98,19402
2026-05-04 16:48:50.112,--,--,--,--,--,--,--,--,-137.72,55.35,-71.52,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.01,5.01,19403
2026-05-04 16:48:50.168,--,--,--,--,--,--,--,--,-137.72,55.36,-71.52,-228.08,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,52.20,4.981,5.04,5.01,19408
2026-05-04 16:48:50.296,--,--,--,--,--,--,--,--,-137.72,55.35,-71.52,-228.07,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,4.98,5.01,19413
2026-05-04 16:48:50.401,--,--,--,--,--,--,--,--,-137.71,55.35,-71.52,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,52.20,4.981,5.04,4.98,19418
2026-05-04 16:48:50.515,--,--,--,--,--,--,--,--,-137.72,55.35,-71.52,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,52.20,4.981,5.04,5.01,19423
2026-05-04 16:48:50.618,--,--,--,--,--,--,--,--,-137.71,55.36,-71.52,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.04,4.98,19428
2026-05-04 16:48:50.714,--,--,--,--,--,--,--,--,-137.71,55.35,-71.52,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,52.20,4.981,4.98,4.98,19433
2026-05-04 16:48:50.813,--,--,--,--,--,--,--,--,-137.71,55.35,-71.52,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.01,4.98,19438
2026-05-04 16:48:50.938,--,--,--,--,--,--,--,--,-137.71,55.35,-71.52,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,4.98,4.98,19443
2026-05-04 16:48:51.045,--,--,--,--,--,--,--,--,-137.71,55.36,-71.53,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.01,4.98,19448
2026-05-04 16:48:51.134,--,--,--,--,--,--,--,--,-137.71,55.36,-71.52,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.01,5.01,19453
2026-05-04 16:48:51.229,--,--,--,--,--,--,--,--,-137.71,55.36,-71.52,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.01,4.98,19458
2026-05-04 16:48:51.353,--,--,--,--,--,--,--,--,-137.71,55.36,-71.52,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.01,4.98,19463
2026-05-04 16:48:51.445,--,--,--,--,--,--,--,--,-137.71,55.36,-71.51,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.01,4.98,19468
2026-05-04 16:48:51.531,--,--,--,--,--,--,--,--,-137.70,55.36,-71.52,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.04,4.98,19473
2026-05-04 16:48:51.618,--,--,--,--,--,--,--,--,-137.71,55.35,-71.52,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.01,4.98,19478
2026-05-04 16:48:51.743,--,--,--,--,--,--,--,--,-137.72,55.36,-71.52,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,4.98,4.98,19483
2026-05-04 16:48:51.831,--,--,--,--,--,--,--,--,-137.72,55.36,-71.52,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.01,4.98,19488
2026-05-04 16:48:51.930,--,--,--,--,--,--,--,--,-137.70,55.35,-71.53,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,52.20,4.981,5.01,4.98,19493
2026-05-04 16:48:52.038,--,--,--,--,--,--,--,--,-137.71,55.35,-71.52,-228.07,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.02,51.45,4.981,4.95,4.98,19498
2026-05-04 16:48:52.172,--,--,--,--,--,--,--,--,-137.72,55.36,-71.52,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.04,4.98,19503
2026-05-04 16:48:52.262,--,--,--,--,--,--,--,--,-137.71,55.35,-71.51,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,52.20,4.981,5.01,5.01,19508
2026-05-04 16:48:52.355,--,--,--,--,--,--,--,--,-137.71,55.36,-71.53,-228.04,--,--,--,--,--,--,--,--,25.81,25.68,24.82,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.04,4.98,21317
2026-05-04 16:48:52.445,--,--,--,--,--,--,--,--,-137.72,55.35,-71.52,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.82,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.01,5.01,21322
2026-05-04 16:48:52.508,--,--,--,--,--,--,--,--,-137.71,55.36,-71.53,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.01,4.98,21327
2026-05-04 16:48:52.550,--,--,--,--,--,--,--,--,-137.71,55.35,-71.52,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.04,4.98,21332
2026-05-04 16:48:52.605,--,--,--,--,--,--,--,--,-137.71,55.35,-71.52,-228.07,--,--,--,--,--,--,--,--,25.74,25.68,24.82,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.01,4.98,21337
2026-05-04 16:48:52.704,--,--,--,--,--,--,--,--,-137.71,55.35,-71.52,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.82,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.01,4.98,21342
2026-05-04 16:48:52.816,--,--,--,--,--,--,--,--,-137.71,55.36,-71.52,-228.05,--,--,--,--,--,--,--,--,25.81,25.68,24.82,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.01,5.01,21345
2026-05-04 16:48:52.832,--,--,--,--,--,--,--,--,-137.71,55.36,-71.52,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.82,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,52.20,4.981,4.98,4.98,21346
2026-05-04 16:48:52.929,--,--,--,--,--,--,--,--,-137.72,55.36,-71.53,-228.07,--,--,--,--,--,--,--,--,25.74,25.68,24.82,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,4.98,4.98,21351
2026-05-04 16:48:53.047,--,--,--,--,--,--,--,--,-137.71,55.36,-71.51,-228.07,--,--,--,--,--,--,--,--,25.74,25.68,24.82,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.04,4.98,21356
2026-05-04 16:48:53.158,--,--,--,--,--,--,--,--,-137.70,55.36,-71.52,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,4.98,4.98,21361
2026-05-04 16:48:53.244,--,--,--,--,--,--,--,--,-137.72,55.35,-71.52,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.82,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,4.98,4.98,21366
2026-05-04 16:48:53.345,--,--,--,--,--,--,--,--,-137.72,55.36,-71.52,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.82,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.04,5.01,21371
2026-05-04 16:48:53.464,--,--,--,--,--,--,--,--,-137.72,55.36,-71.52,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.82,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.04,4.98,21376
2026-05-04 16:48:53.564,--,--,--,--,--,--,--,--,-137.72,55.35,-71.53,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.82,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,4.95,4.98,21381
2026-05-04 16:48:53.650,--,--,--,--,--,--,--,--,-137.72,55.35,-71.52,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.82,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.02,52.20,4.981,5.01,4.98,21386
2026-05-04 16:48:53.737,--,--,--,--,--,--,--,--,-137.71,55.36,-71.52,-228.04,--,--,--,--,--,--,--,--,25.74,25.68,24.82,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.01,5.01,21391
2026-05-04 16:48:53.859,--,--,--,--,--,--,--,--,-137.71,55.35,-71.53,-228.07,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,52.20,4.981,4.98,4.98,21396
2026-05-04 16:48:53.948,--,--,--,--,--,--,--,--,-137.71,55.35,-71.52,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.82,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.04,4.98,21401
2026-05-04 16:48:54.056,--,--,--,--,--,--,--,--,-137.71,55.35,-71.52,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.04,4.98,21406
2026-05-04 16:48:54.146,--,--,--,--,--,--,--,--,-137.71,55.35,-71.51,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.82,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,4.95,4.98,21411
2026-05-04 16:48:54.263,--,--,--,--,--,--,--,--,-137.72,55.35,-71.52,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.82,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.01,4.98,21416
2026-05-04 16:48:54.312,--,--,--,--,--,--,--,--,-137.71,55.36,-71.52,-228.07,--,--,--,--,--,--,--,--,25.74,25.68,24.82,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.04,4.98,21421
2026-05-04 16:48:54.349,--,--,--,--,--,--,--,--,-137.72,55.35,-71.53,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.75,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.02,51.45,4.981,4.95,4.98,21426
2026-05-04 16:48:54.457,--,--,--,--,--,--,--,--,-137.72,55.35,-71.52,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.82,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.01,4.98,21431
2026-05-04 16:48:54.577,--,--,--,--,--,--,--,--,-137.70,55.35,-71.52,-228.07,--,--,--,--,--,--,--,--,25.74,25.68,24.82,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.01,5.01,21436
2026-05-04 16:48:54.675,--,--,--,--,--,--,--,--,-137.71,55.36,-71.53,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.82,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.01,4.98,21441
2026-05-04 16:48:54.776,--,--,--,--,--,--,--,--,-137.71,55.36,-71.52,-228.04,--,--,--,--,--,--,--,--,25.81,25.68,24.82,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.01,4.98,23432
2026-05-04 16:48:54.921,--,--,--,--,--,--,--,--,-137.72,55.35,-71.53,-228.05,--,--,--,--,--,--,--,--,25.81,25.68,24.82,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,52.20,4.981,4.95,4.98,23437
2026-05-04 16:48:55.032,--,--,--,--,--,--,--,--,-137.72,55.35,-71.52,-228.07,--,--,--,--,--,--,--,--,25.74,25.68,24.82,25.54,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,4.98,4.98,23442
2026-05-04 16:48:55.143,--,--,--,--,--,--,--,--,-137.72,55.36,-71.52,-228.05,--,--,--,--,--,--,--,--,25.81,25.68,24.82,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,52.20,4.981,4.98,4.98,23447
2026-05-04 16:48:55.241,--,--,--,--,--,--,--,--,-137.70,55.35,-71.52,-228.05,--,--,--,--,--,--,--,--,25.81,25.68,24.82,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,4.98,4.98,23452
2026-05-04 16:48:55.389,--,--,--,--,--,--,--,--,-137.71,55.35,-71.53,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.82,25.54,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,4.98,4.98,23457
2026-05-04 16:48:55.488,--,--,--,--,--,--,--,--,-137.71,55.36,-71.52,-228.05,--,--,--,--,--,--,--,--,25.81,25.68,24.82,25.54,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.01,4.98,23462
2026-05-04 16:48:55.598,--,--,--,--,--,--,--,--,-137.72,55.36,-71.52,-228.05,--,--,--,--,--,--,--,--,25.81,25.68,24.82,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,4.98,4.98,23467
2026-05-04 16:48:55.715,--,--,--,--,--,--,--,--,-137.71,55.35,-71.52,-228.05,--,--,--,--,--,--,--,--,25.81,25.68,24.82,25.54,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.04,4.98,23472
2026-05-04 16:48:55.811,--,--,--,--,--,--,--,--,-137.71,55.36,-71.53,-228.05,--,--,--,--,--,--,--,--,25.81,25.68,24.82,25.54,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,4.98,4.98,23477
2026-05-04 16:48:55.930,--,--,--,--,--,--,--,--,-137.72,55.35,-71.52,-228.05,--,--,--,--,--,--,--,--,25.81,25.68,24.82,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.04,4.98,23482
2026-05-04 16:48:56.023,--,--,--,--,--,--,--,--,-137.70,55.35,-71.53,-228.05,--,--,--,--,--,--,--,--,25.74,25.68,24.82,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.04,4.98,23487
2026-05-04 16:48:56.114,--,--,--,--,--,--,--,--,-137.72,55.35,-71.52,-228.05,--,--,--,--,--,--,--,--,25.81,25.68,24.82,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.02,51.45,4.981,4.98,4.98,23492
2026-05-04 16:48:56.209,--,--,--,--,--,--,--,--,-137.72,55.35,-71.53,-228.05,--,--,--,--,--,--,--,--,25.81,25.68,24.82,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,26.48,31.78,51.45,4.981,5.01,4.98,23497
2026-05-04 16:48:56.279,--,--,--,--,--,--,--,--,-137.72,55.36,-71.53,-228.05,--,--,--,--,--,--,--,--,25.81,25.68,24.82,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,52.20,4.981,4.98,4.98,23502
2026-05-04 16:48:56.369,--,--,--,--,--,--,--,--,-137.72,55.36,-71.52,-228.05,--,--,--,--,--,--,--,--,25.81,25.68,24.82,25.54,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,52.20,4.981,5.01,4.98,23507
2026-05-04 16:48:56.461,--,--,--,--,--,--,--,--,-137.71,55.35,-71.53,-228.05,--,--,--,--,--,--,--,--,25.81,25.68,24.82,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.01,4.98,23512
2026-05-04 16:48:56.550,--,--,--,--,--,--,--,--,-137.71,55.36,-71.52,-228.05,--,--,--,--,--,--,--,--,25.81,25.68,24.82,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.04,4.98,23517
2026-05-04 16:48:56.619,--,--,--,--,--,--,--,--,-137.71,55.35,-71.52,-228.05,--,--,--,--,--,--,--,--,25.81,25.68,24.82,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,4.95,4.98,23522
2026-05-04 16:48:56.769,--,--,--,--,--,--,--,--,-137.72,55.36,-71.52,-228.05,--,--,--,--,--,--,--,--,25.81,25.68,24.82,25.47,1629,1629,1629,1629,1629,1629,1629,1629,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,4.98,4.98,23527
2026-05-04 16:48:56.898,--,--,--,--,--,--,--,--,-137.71,55.36,-71.52,-228.05,--,--,--,--,--,--,--,--,25.81,25.68,24.82,25.54,1746,1746,1746,1746,1746,1746,1746,1746,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.01,4.98,25011
2026-05-04 16:48:56.930,--,--,--,--,--,--,--,--,-137.71,55.35,-71.52,-228.05,--,--,--,--,--,--,--,--,25.81,25.68,24.82,25.54,1746,1746,1746,1746,1746,1746,1746,1746,0,0,0,0,0,0,0,0,27.24,31.78,51.45,4.981,5.01,4.98,25016
